				Classification 1 - General Classification			Classification 2 - Taxonomic					Classification 3 - Parts of Organism			Classification 4 - Treatment						
tissue	whole body extracts	54	0.00%			1						1							0010000010000000		
tissue	middle fold	12	0.00%			1						1							0010000010000000		
tissue	"unknown, liver"	2	0.00%			1						1							0010000010000000		
tissue	carcass	8	0.00%			1						1							0010000010000000		
tissue	whole melanoma tumor	8	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 221087 1	1	0.00%			1						1							0010000010000000		
tissue	shoots containig shoot apical meristem	4	0.00%			1						1							0010000010000000		
tissue	peritoneum metastasis	1	0.00%			1						1							0010000010000000		
tissue	adrenocortical cancer	4	0.00%			1						1							0010000010000000		
tissue	brain (cerebrum)	4	0.00%			1						1							0010000010000000		
tissue	vastus lateralis muscle biopsy	90	0.01%			1						1							0010000010000000		
tissue	bewo choriocarcinoma cells	4	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 20020448	1	0.00%			1						1							0010000010000000		
tissue	7 week old gastrocnemius	16	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 20020447	1	0.00%			1						1							0010000010000000		
tissue	blastoyst	2	0.00%			1						1							0010000010000000		
tissue	medullary thyroid carcinoma	2	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 214519 1	1	0.00%			1						1							0010000010000000		
tissue	right forelimb	6	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 990515	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 223430 1	1	0.00%			1						1							0010000010000000		
tissue	primary intracranial pediatric germ cell tumor (gct)	82	0.01%			1						1							0010000010000000		
tissue	ovules at 8 dap	4	0.00%			1						1							0010000010000000		
tissue	thymus emigrants	2	0.00%			1						1							0010000010000000		
tissue	rectal carcinoma	32	0.00%			1						1							0010000010000000		
tissue	p10 cortex	14	0.00%			1						1							0010000010000000		
tissue	hepatocellular carcinoma cells	6	0.00%			1						1							0010000010000000		
tissue	muscle	185	0.01%			1						1							0010000010000000		
tissue	telencephalon	141	0.01%			1						1							0010000010000000		
tissue	gastric tumor tissue 9874831	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 204703 1	1	0.00%			1						1							0010000010000000		
tissue	peripheral nerve sheath	36	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 204703 2	1	0.00%			1						1							0010000010000000		
tissue	epididymal fat	14	0.00%			1						1							0010000010000000		
tissue	pleura	18	0.00%			1						1							0010000010000000		
tissue	antenno maximilary complex (amc)	12	0.00%			1						1							0010000010000000		
tissue	rectum biopsy	6	0.00%			1						1							0010000010000000		
tissue	head and neck squamous cell carcinoma	38	0.00%			1						1							0010000010000000		
tissue	"brain,heart,lung,liver,stomach,intestine,colon,kidney,muscle,spleen,skin"	2	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 224429 1	1	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 20020457	1	0.00%			1						1							0010000010000000		
tissue	immature ear.	3	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 224157 1	1	0.00%			1						1							0010000010000000		
tissue	mammary tumor	20	0.00%			1						1							0010000010000000		
tissue	hepatocyte	61	0.00%			1						1							0010000010000000		
tissue	mid sagittal portion of cerebellum	10	0.00%			1						1							0010000010000000		
tissue	epidermal keratinocytes	16	0.00%			1						1							0010000010000000		
tissue	vascular cambium	21	0.00%			1						1							0010000010000000		
tissue	colorectal mucosa (same patient as ch1)	2	0.00%			1						1							0010000010000000		
tissue	diffusely infiltrating astrocytic gliomas	10	0.00%			1						1							0010000010000000		
tissue	non neoplastic gastric mucosa	80	0.01%			1						1							0010000010000000		
tissue	porcine distal jejunum	2	0.00%			1						1							0010000010000000		
tissue	leg muscle	6	0.00%			1						1							0010000010000000		
tissue	prostate	1556	0.12%			1						1							0010000010000000		
tissue	female body	1	0.00%			1						1							0010000010000000		
tissue	interior bark and phloem tissues	90	0.01%			1						1							0010000010000000		
tissue	flower	13	0.00%			1						1							0010000010000000		
tissue	total bone marrow	1	0.00%			1						1							0010000010000000		
tissue	papillary thyroid carcinoma	51	0.00%			1						1							0010000010000000		
tissue	"diaphragm,pectoralis,abdominal muscles"	12	0.00%			1						1							0010000010000000		
tissue	mandible precursor	24	0.00%			1						1							0010000010000000		
tissue	internode 13	6	0.00%			1						1							0010000010000000		
tissue	trophectoderm	79	0.01%			1						1							0010000010000000		
tissue	brain hippocampus	1	0.00%			1						1							0010000010000000		
tissue	fetal spleen	5	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 207680 2	1	0.00%			1						1							0010000010000000		
tissue	fracture callus	18	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 207680 1	1	0.00%			1						1							0010000010000000		
tissue	human fat	18	0.00%			1						1							0010000010000000		
tissue	pectoralis major muscle	288	0.02%			1						1							0010000010000000		
tissue	anterior pituitary	12	0.00%			1						1							0010000010000000		
tissue	anterior liver	48	0.00%			1						1							0010000010000000		
tissue	abdominal adipose tissue	52	0.00%			1						1							0010000010000000		
tissue	xenograft	12	0.00%			1						1							0010000010000000		
tissue	epicarp and mesocarp	24	0.00%			1						1							0010000010000000		
tissue	endometrium on day of oocyte retrieval	6	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 200771 2	1	0.00%			1						1							0010000010000000		
tissue	kidney tumor	10	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 200771 1	1	0.00%			1						1							0010000010000000		
tissue	ovules at 16 dap	4	0.00%			1						1							0010000010000000		
tissue	maternal blood cells	29	0.00%			1						1							0010000010000000		
tissue	endosperm	13	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 2000433	1	0.00%			1						1							0010000010000000		
tissue	magnum	8	0.00%			1						1							0010000010000000		
tissue	larval salivary gland	3	0.00%			1						1							0010000010000000		
tissue	failing heart	2	0.00%			1						1							0010000010000000		
tissue	mammary fat pad	8	0.00%			1						1							0010000010000000		
tissue	human reference dna	50	0.00%			1						1							0010000010000000		
tissue	gastric carcinoma in situ	40	0.00%			1						1							0010000010000000		
tissue	seedling root meristem zone	6	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 207370 1	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 207370 2	1	0.00%			1						1							0010000010000000		
tissue	fetal brain	24	0.00%			1						1							0010000010000000		
tissue	colon adenoma	4	0.00%			1						1							0010000010000000		
tissue	"all above ground tissues (leaves, stems, flowers, siliques)"	28	0.00%			1						1							0010000010000000		
tissue	normal muscle	4	0.00%			1						1							0010000010000000		
tissue	universal reference	6	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 206843 1	1	0.00%			1						1							0010000010000000		
tissue	cancer tissue from patient 206843 2	1	0.00%			1						1							0010000010000000		
tissue	es derived retinal pigmented epithelium	2	0.00%			1						1							0010000010000000		
tissue	merkel cell carcinoma primary tumor	9	0.00%			1						1							0010000010000000		
tissue	whole bone marrow	1	0.00%			1						1							0010000010000000		
tissue	foot	136	0.01%			1						1							0010000010000000		
tissue	primary melanoma	15	0.00%			1						1							0010000010000000		
tissue	normal prostate from the peripheral gland zone	14	0.00%			1						1							0010000010000000		
tissue	16 pooled daphnids	72	0.01%			1						1							0010000010000000		
tissue	mesemchyme	12	0.00%			1						1							0010000010000000		
tissue	mln	3	0.00%			1						1							0010000010000000		
tissue	reference rna pool	65	0.01%			1						1							0010000010000000		
tissue	glioblastoma xenografts	16	0.00%			1						1							0010000010000000		
tissue	normal testis	1	0.00%			1						1							0010000010000000		
tissue	islets	21	0.00%			1						1							0010000010000000		
tissue	whole plant 5 cm above ground	84	0.01%			1						1							0010000010000000		
tissue	peripheral whole blood	38	0.00%			1						1							0010000010000000		
tissue	wilms' tumour	5	0.00%			1						1							0010000010000000		
tissue	"small intestine, si 1"	2	0.00%			1						1							0010000010000000		
tissue	bacterial cells	32	0.00%			1						1							0010000010000000		
tissue	liver 1	2	0.00%			1						1							0010000010000000		
tissue	leaf tip	1	0.00%			1						1							0010000010000000		
tissue	pistil	8	0.00%			1						1							0010000010000000		
tissue	cartilage	3	0.00%			1						1							0010000010000000		
tissue	young leaf	3	0.00%			1						1							0010000010000000		
tissue	human spleen	8	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 207474 2	1	0.00%			1						1							0010000010000000		
tissue	"small intestine, si 2"	2	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 207474 1	1	0.00%			1						1							0010000010000000		
tissue	"small intestine, si 3"	2	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 204703 2	1	0.00%			1						1							0010000010000000		
tissue	adjacent normal tissue from patient 204703 1	1	0.00%			1						1							0010000010000000		
tissue	liver 2	2	0.00%			1						1							0010000010000000		
tissue	"biceps femoris,"	1	0.00%			1						1							0010000010000000		
tissue	coronary artery atheroma	3	0.00%			1						1							0010000010000000		
tissue	porcine transverse colon	2	0.00%			1						1							0010000010000000		
tissue	pancreatic islet	6	0.00%			1						1							0010000010000000		
tissue	gastric tumor tissue 2000441	1	0.00%			1						1							0010000010000000		
tissue	ovarian tumor tissue	98	0.01%			1						1							0010000010000000		
tissue	wilms' tumor	8	0.00%			1						1							0010000010000000		
tissue	flag leaves	36	0.00%			1						1							0010000010000000		
tissue	vegetative rosette leaves	1	0.00%			1						1							0010000010000000		
tissue	lateral nectaries	12	0.00%			1						1							0010000010000000		
tissue	embryonic brain cortex	10	0.00%			1						1							0010000010000000		
tissue	shoot internodes	3	0.00%			1						1							0010000010000000		
tissue	3 leaves	12	0.00%			1						1							0010000010000000		
tissue	mesenteric fat	12	0.00%			1						1							0010000010000000		
tissue	featl liver	1	0.00%			1						1							0010000010000000		
tissue	dissected head horns	5	0.00%			1						1							0010000010000000		
tissue	operating resected hepatocellular carcinoma (hcc)	6	0.00%			1						1							0010000010000000		
tissue	human fetal ovary	17	0.00%			1						1							0010000010000000		
tissue	peri implant cells	1	0.00%			1						1							0010000010000000		
tissue	whole leaf	8	0.00%			1						1							0010000010000000		
tissue	imaginal disc/brain	1	0.00%			1						1							0010000010000000		
tissue	adult female	18	0.00%			1						1							0010000010000000		
tissue	mouse myometrium	19	0.00%			1						1							0010000010000000		
tissue	reactive lymph node	5	0.00%			1						1							0010000010000000		
tissue	ileum	102	0.01%			1						1							0010000010000000		
tissue	esophagus	11	0.00%			1						1							0010000010000000		
tissue	perigonadal white adipose tissue	2	0.00%			1						1							0010000010000000		
tissue	cardiac muscle	12	0.00%			1						1							0010000010000000		
tissue	cerebral cortex	45	0.00%			1						1							0010000010000000		
tissue	endodermis	3	0.00%			1						1							0010000010000000		
tissue	glomerular endothelial cell	6	0.00%			1						1							0010000010000000		
tissue	secondary brain tumor	3	0.00%			1						1							0010000010000000		
tissue	adrenal tissue from patient 2	1	0.00%			1						1							0010000010000000		
tissue	adrenal tissue from patient 1	1	0.00%			1						1							0010000010000000		
tissue	cell line	108	0.01%			1						1							0010000010000000		
tissue	gastric tumor tissue 980305	1	0.00%			1						1							0010000010000000		
tissue	body wall muscle	3	0.00%			1						1							0010000010000000		
tissue	zea mays root	1	0.00%			1						1							0010000010000000		
tissue	subcutaneous abdominal white adipose tissue	16	0.00%			1						1							0010000010000000		
tissue	whole animals	118	0.01%			1						1							0010000010000000		
tissue	lymph node 2	2	0.00%			1						1							0010000010000000		
tissue	cultured skin substitute	25	0.00%			1						1							0010000010000000		
tissue	ascending colon biopsy	22	0.00%			1						1							0010000010000000		
tissue	lymph node 1	2	0.00%			1						1							0010000010000000		
degree of differentiation	poor	21	0.00%		1														0100000000000000		
degree of differentiation	moderate	18	0.00%		1														0100000000000000		
degree of differentiation	well	30	0.00%		1														0100000000000000		
training	cd 1	2	0.00%		1														0100000000000000		
ethnic group	one japanese patient	1	0.00%		1														0100000000000000		
ethnic group	hca han chinese american	192	0.02%		1														0100000000000000		
ethnic group	white	207	0.02%		1														0100000000000000		
ethnic group	hispnaic	7	0.00%		1														0100000000000000		
ethnic group	ca caucasian american	192	0.02%		1														0100000000000000		
ethnic group	four caucasians	1	0.00%		1														0100000000000000		
ethnic group	black/hispanic	5	0.00%		1														0100000000000000		
ethnic group	black	337	0.03%		1														0100000000000000		
ethnic group	hispanic	81	0.01%		1														0100000000000000		
ethnic group	aa african american	286	0.02%		1														0100000000000000		
ethnic group	asian	9	0.00%		1														0100000000000000		
subsite	tongue	3	0.00%			1													0010000000000000		
subsite	floor of mouth	5	0.00%			1													0010000000000000		
control	genomic dna from ectocarpus siliculosus genome	8	0.00%		1														0100000000000000		
control	defined pool of synthetic micrornas	23	0.00%		1														0100000000000000		
control	"affinity isolated rna, by4741"	3	0.00%		1														0100000000000000		
control	"affinity isolated rna, gis2 tap (2)"	2	0.00%		1														0100000000000000		
control	"affinity isolated rna, gis2 tap (3)"	2	0.00%		1														0100000000000000		
control	reference sample rna consisted of a mixture of rna from snails	49	0.00%		1														0100000000000000		
control	universal reference rna (stratagene)	24	0.00%		1														0100000000000000		
control	"affinity isolated rna, gis2 tap (1)"	2	0.00%		1														0100000000000000		
control	"affinity isolated rna, by4741 (6)"	3	0.00%		1														0100000000000000		
control	"affinity isolated rna, by4741 (4)"	3	0.00%		1														0100000000000000		
control	"affinity isolated rna, by4741 (5)"	3	0.00%		1														0100000000000000		
control	pbs	16	0.00%		1														0100000000000000		
control	"affinity isolated rna, by4741 (7)"	3	0.00%		1														0100000000000000		
primary	1	176	0.01%		1														0100000000000000		
primary	na	19	0.00%		1														0100000000000000		
primary	0	5	0.00%		1														0100000000000000		
posttraumatic course	complicated by sepsis	34	0.00%		1														0100000000000000		
posttraumatic course	not complicated by sepsis	36	0.00%		1														0100000000000000		
tourniquet test	negative	18	0.00%		1														0100000000000000		
tourniquet test	unknown	7	0.00%		1														0100000000000000		
tourniquet test	positive	23	0.00%		1														0100000000000000		
host	rabbit	1	0.00%	1															1000000000000000		
host	nicotiana tabacum	2	0.00%	1															1000000000000000		
host	glycine max	1	0.00%	1															1000000000000000		
host	caprine (goat)	26	0.00%	1															1000000000000000		
host	mouse	12	0.00%	1															1000000000000000		
host	medicago sativa cv. sitel	2	0.00%	1															1000000000000000		
host	cockroach	2	0.00%	1															1000000000000000		
host	bovine (cow)	21	0.00%	1															1000000000000000		
host	caenorhabditis elegans l1 larvae (straining n2)	4	0.00%	1															1000000000000000		
host	chicken	6	0.00%	1															1000000000000000		
host	chenopodiun amaranticolor	1	0.00%	1															1000000000000000		
host	taraxacum officinale	1	0.00%	1															1000000000000000		
host	panax notoginseng	1	0.00%	1															1000000000000000		
host	ovine (dairy sheep)	76	0.01%	1															1000000000000000		
host	balb/c mouse	2	0.00%	1															1000000000000000		
host	datura stramonium	3	0.00%	1															1000000000000000		
host	phaseolus vulgaris	1	0.00%	1															1000000000000000		
host	sheep	47	0.00%	1															1000000000000000		
host	medicago truncatula	2	0.00%	1															1000000000000000		
host	locust	2	0.00%	1															1000000000000000		
host	medicago sativa cv. europe	10	0.00%	1															1000000000000000		
host	undetermined	2	0.00%	1															1000000000000000		
host	zinnia elegans	1	0.00%	1															1000000000000000		
host	reference	1	0.00%	1															1000000000000000		
host	human	53	0.00%	1			1												1001000000000000		
host	cucumis sativus	1	0.00%	1															1000000000000000		
host	acyrthosiphon pisum (clone pll01)	18	0.00%	1															1000000000000000		
host	microtus fortis	2	0.00%	1															1000000000000000		
host	tetragonia expansa	1	0.00%	1															1000000000000000		
host	homo sapiens blood	1	0.00%	1															1000000000000000		
host	chenopodium quinoa	4	0.00%	1															1000000000000000		
host	homo sapiens liver	1	0.00%	1															1000000000000000		
tnfa activity	over expression	6	0.00%		1														0100000000000000		
tnfa activity	normal	2	0.00%		1														0100000000000000		
diet condition	high concentrate	10	0.00%		1														0100000000000000		
diet condition	low concentrate	10	0.00%		1														0100000000000000		
developmental landmark	na	66	0.01%		1														0100000000000000		
developmental landmark	no information provided	3	0.00%		1														0100000000000000		
developmental landmark	n/a	6	0.00%		1														0100000000000000		
transfected tetraspanin	mock	6	0.00%		1														0100000000000000		
transfected tetraspanin	cd82n1	6	0.00%		1														0100000000000000		
transfected tetraspanin	cd81n1	6	0.00%		1														0100000000000000		
presenting symptoms	no apparent symptoms	3	0.00%		1														0100000000000000		
presenting symptoms	no signifacant symptoms	1	0.00%		1														0100000000000000		
presenting symptoms	blood in urine	2	0.00%		1														0100000000000000		
genotype	gaca null  mutant	6	0.00%		1													1	0100000000000010		
genotype	bac2 mutant	16	0.00%		1													1	0100000000000010		
pathological complete response	yes	8	0.00%		1														0100000000000000		
pathological complete response	no	20	0.00%		1														0100000000000000		
retinal detachment	yes	36	0.00%		1														0100000000000000		
retinal detachment	na	5	0.00%		1														0100000000000000		
retinal detachment	no	22	0.00%		1														0100000000000000		
brain metastasis	yes	7	0.00%		1														0100000000000000		
brain metastasis	no	5	0.00%		1														0100000000000000		
testicular teratoma susceptibility	resistant	3	0.00%		1														0100000000000000		
testicular teratoma susceptibility	susceptible	2	0.00%		1														0100000000000000		
proteolytic activity	strong proteolytic activity in the supernatant	6	0.00%		1														0100000000000000		
proteolytic activity	no proteolytic activity in supernatant	18	0.00%		1														0100000000000000		
biopsy location	not close to cartilage	20	0.00%			1													0010000000000000		
biopsy location	inflamed	50	0.00%			1													0010000000000000		
biopsy location	close to cartilage	12	0.00%			1													0010000000000000		
biopsy location	non inflamed	1	0.00%			1													0010000000000000		
tumor histology	oesophageal adenocarcinoma	52	0.00%		1														0100000000000000		
tumor histology	epithelioid mesothelioma	36	0.00%		1														0100000000000000		
tumor histology	gastric adenocarcinoma	16	0.00%		1														0100000000000000		
tumor histology	squamous cell carcinoma	8	0.00%		1														0100000000000000		
tumor histology	moderately differentiated or poorly differentiated=poorly differentiated	79	0.01%		1														0100000000000000		
tumor histology	sarcomatoid mesothelioma	3	0.00%		1														0100000000000000		
tumor histology	pleural metastasis from adenocarcinoma of the lung (titf 1 positive)	9	0.00%		1														0100000000000000		
tumor histology	pleural metastasis from adenocarcinoma probably from lung origin	3	0.00%		1														0100000000000000		
tumor histology	moderately differentiated or poorly differentiated=moderately differentiated	20	0.00%		1														0100000000000000		
medium supplement	"0.7 m nacl, 1 mm glycine betaine"	3	0.00%		1														0100000000000000		
medium supplement	1 mm glycine betaine	3	0.00%		1														0100000000000000		
medium supplement	0.7 m nacl	3	0.00%		1														0100000000000000		
weigh	180 220g	9	0.00%		1														0100000000000000		
dox induction	dox	21	0.00%		1														0100000000000000		
dox induction	no dox	21	0.00%		1														0100000000000000		
caryonide	polycaryonide	5	0.00%		1														0100000000000000		
caryonide	monocaryonide	22	0.00%		1														0100000000000000		
surgery	valve surgery	1	0.00%		1														0100000000000000		
surgery	castration	8	0.00%		1														0100000000000000		
surgery	coronary ligation	12	0.00%		1														0100000000000000		
surgery	hysterectomy	2	0.00%		1														0100000000000000		
surgery	gastric bypass	21	0.00%		1														0100000000000000		
surgery	hernia surgery	2	0.00%		1														0100000000000000		
surgery	sham	20	0.00%		1														0100000000000000		
surgery	ovariectomized	16	0.00%		1														0100000000000000		
surgery	coronary artery bypass graft	2	0.00%		1														0100000000000000		
tumor site	breast	2	0.00%			1													0010000000000000		
tumor site	prostate	6	0.00%			1													0010000000000000		
tumor site	lymph node	13	0.00%			1													0010000000000000		
tumor site	lung	3	0.00%			1													0010000000000000		
tumor site	oral	60	0.00%			1													0010000000000000		
tumor site	larynx	8	0.00%			1													0010000000000000		
tumor site	normal	14	0.00%			1													0010000000000000		
tumor site	ovarian	2	0.00%			1													0010000000000000		
tumor site	extra nodal	8	0.00%			1													0010000000000000		
tumor site	none	22	0.00%			1													0010000000000000		
tumor site	colon	9	0.00%			1													0010000000000000		
tumor site	pharynx	8	0.00%			1													0010000000000000		
fertility	sterile	3	0.00%		1														0100000000000000		
papillomas	21	1	0.00%		1														0100000000000000		
papillomas	10	1	0.00%		1														0100000000000000		
papillomas	17	2	0.00%		1														0100000000000000		
papillomas	35	1	0.00%		1														0100000000000000		
papillomas	23	1	0.00%		1														0100000000000000		
papillomas	15	1	0.00%		1														0100000000000000		
papillomas	16	2	0.00%		1														0100000000000000		
papillomas	13	1	0.00%		1														0100000000000000		
papillomas	14	1	0.00%		1														0100000000000000		
papillomas	12	3	0.00%		1														0100000000000000		
sirna transfection	negative control sirna	6	0.00%		1														0100000000000000		
sirna transfection	gpr54 specific sirna	6	0.00%		1														0100000000000000		
treatment	3 daily administrations of il 25.	2	0.00%		1														0100000000000000		
treatment	3 daily administrations of il 25 and cultured with il 33 and il 7 (both at 10 nanograms /ml) for 9 days.	3	0.00%		1														0100000000000000		
water stress	16% (expressed on a dry weight basis) soil moisture was maintained for the treatment	16	0.00%		1												1		0100000000000100		
tumor site	small intestine	4	0.00%			1													0010000000000000		
tumor site	neck nodule	4	0.00%			1													0010000000000000		
supplement	10% fetal bovine serum (fbs)	7	0.00%		1														0100000000000000		
supplement	10% thrombin activated platelet releasate plasma (tprp)	7	0.00%		1														0100000000000000		
supplement	10% human serum (hs)	7	0.00%		1														0100000000000000		
major cytogenetic abnormality	del(9)(p13)	2	0.00%		1													1	0100000000000010		
major cytogenetic abnormality	del(5)(q31q31)	2	0.00%		1													1	0100000000000010		
major cytogenetic abnormality	inv(19)(p13.3q13.1)	2	0.00%		1													1	0100000000000010		
major cytogenetic abnormality	t(9;22)(q34;q11)        (bcr abl)	2	0.00%		1													1	0100000000000010		
major cytogenetic abnormality	not done	2	0.00%		1													1	0100000000000010		
development of metastasis	yes	9	0.00%		1														0100000000000000		
development of metastasis	no	18	0.00%		1														0100000000000000		
species	s. bayanus/s. cerevisiae hybrid	4	0.00%	1															1000000000000000		
species	yakuba	8	0.00%	1															1000000000000000		
species	"strongylocentrotus purpuratus,"	24	0.00%	1															1000000000000000		
species	s. bayanus	690	0.06%	1															1000000000000000		
species	"lytechinus pictus,"	6	0.00%	1															1000000000000000		
species	simulans	2	0.00%	1															1000000000000000		
species	julidochromis marlieri	20	0.00%	1															1000000000000000		
species	plasmodium falciparum (3d7)	7	0.00%	1															1000000000000000		
species	canine	6	0.00%	1															1000000000000000		
species	onthophagus nigriventris	38	0.00%	1															1000000000000000		
species	julidochromis transcriptus	20	0.00%	1															1000000000000000		
species	melanogaster	12	0.00%	1															1000000000000000		
species	ssp	2	0.00%	1															1000000000000000		
species	lytechinus pictus	6	0.00%	1															1000000000000000		
species	sechellia	2	0.00%	1															1000000000000000		
species	sim	6	0.00%	1															1000000000000000		
species	mel	22	0.00%	1															1000000000000000		
species	yak	4	0.00%	1															1000000000000000		
species	s. cerevisiae	4	0.00%	1															1000000000000000		
species	onthophagus taurus	134	0.01%	1															1000000000000000		
fatty acid	oleic acid (oa)	3	0.00%		1														0100000000000000		
fatty acid	linoleic acid (la)	3	0.00%		1														0100000000000000		
fatty acid	palmitic acid (pa)	3	0.00%		1														0100000000000000		
fatty acid	bovine serum albumin (bsa) control	3	0.00%		1														0100000000000000		
fatty acid	eicosapentaenoic acid (epa)	3	0.00%		1														0100000000000000		
gestation	1st trimester	11	0.00%		1														0100000000000000		
diagnostic test result	"m component, iggk"	6	0.00%		1														0100000000000000		
diagnostic test result	"m component, igak"	3	0.00%		1														0100000000000000		
diagnostic test result	"m component, micromolecular k"	2	0.00%		1														0100000000000000		
diagnostic test result	"m component, igaÎ»"	2	0.00%		1														0100000000000000		
diagnostic test result	"m component, iggÎ»"	4	0.00%		1														0100000000000000		
diagnostic test result	"m component, igmk/igak"	1	0.00%		1														0100000000000000		
intervention	control	10	0.00%		1														0100000000000000		
intervention	mixture	9	0.00%		1														0100000000000000		
intervention	t10c12	10	0.00%		1														0100000000000000		
intervention	c9t11	10	0.00%		1														0100000000000000		
anatomical site	terminal ileum	23	0.00%			1							1						0010000001000000		
anatomical site	sigmoid colon	60	0.00%			1							1						0010000001000000		
anatomical site	ascending colon	37	0.00%			1							1						0010000001000000		
anatomical site	descending colon	52	0.00%			1							1						0010000001000000		
carcinoid syndrome	yes	8	0.00%		1								1						0100000001000000		
carcinoid syndrome	no	11	0.00%		1								1						0100000001000000		
embryo	yes	20	0.00%		1								1						0100000001000000		
embryo	64 cell stage	9	0.00%		1								1						0100000001000000		
embryo	32 cell stage	3	0.00%		1								1						0100000001000000		
embryo	earyl gastrula	18	0.00%		1								1						0100000001000000		
embryo	blastocyst	9	0.00%		1								1						0100000001000000		
phytophtora inoculation	inoculated	7	0.00%		1								1						0100000001000000		
oncogene expression	rasv12	4	0.00%		1								1						0100000001000000		
culture condition	cytokines	4	0.00%		1								1						0100000001000000		
culture condition	mlr 7d	4	0.00%		1								1						0100000001000000		
culture condition	liquid	3	0.00%		1								1						0100000001000000		
culture condition	plate	3	0.00%		1								1						0100000001000000		
culture condition	mlr 4d	3	0.00%		1								1						0100000001000000		
culture condition	control(fbs)	4	0.00%		1								1						0100000001000000		
culture condition	control(hi fbs)	3	0.00%		1								1						0100000001000000		
organ	lung cancer	6	0.00%			1							1						0010000001000000		
organ	ovary	2	0.00%			1							1						0010000001000000		
organ	blood cells	2	0.00%			1							1						0010000001000000		
organ	colon	4	0.00%			1							1						0010000001000000		
organ	prostate	62	0.00%			1							1						0010000001000000		
organ	esophagus	2	0.00%			1							1						0010000001000000		
organ	endometrium	2	0.00%			1							1						0010000001000000		
organ	flowering tissues	2	0.00%			1							1						0010000001000000		
organ	brain	20	0.00%			1							1						0010000001000000		
organ	bladder	8	0.00%			1							1						0010000001000000		
organ	whole rosette leaves	53	0.00%			1							1						0010000001000000		
organ	pancreatic islets	6	0.00%			1							1						0010000001000000		
organ	lymph node	8	0.00%			1							1						0010000001000000		
organ	heart	10	0.00%			1							1						0010000001000000		
organ	"blood, whole"	2	0.00%			1							1						0010000001000000		
organ	"spleen,"	9	0.00%			1							1						0010000001000000		
organ	bile duct	2	0.00%			1							1						0010000001000000		
organ	breast	6	0.00%			1													0010000000000000		
organ	pancreas	22	0.00%			1													0010000000000000		
organ	adjacent normal	4	0.00%			1													0010000000000000		
organ	lung	18	0.00%			1													0010000000000000		
organ	peripheral blood	16	0.00%			1													0010000000000000		
organ	liver	11	0.00%			1													0010000000000000		
organ	mammary gland; breast	50	0.00%			1													0010000000000000		
organ	spleen	27	0.00%			1													0010000000000000		
organ	cervix	4	0.00%			1													0010000000000000		
organ	kidney	10	0.00%			1													0010000000000000		
organ	mammary gland	101	0.01%			1													0010000000000000		
organ	10days after pollination kernels	32	0.00%			1													0010000000000000		
organ	stomach	3	0.00%			1													0010000000000000		
transduction of gene	l myc	1	0.00%		1														0100000000000000		
transduction of gene	mock	1	0.00%		1														0100000000000000		
transduction of gene	l420p	1	0.00%		1														0100000000000000		
transduction of gene	w136e	1	0.00%		1														0100000000000000		
transduction of gene	c myc	1	0.00%		1														0100000000000000		
transduction of gene	l351p	1	0.00%		1														0100000000000000		
transduction of gene	v394d	1	0.00%		1														0100000000000000		
organism	iridovirus	28	0.00%	1					1										1000010000000000		
organism	aptenodytes patagonicus	7	0.00%	1				1											1000100000000000		
organism	gossypium longicalyx	48	0.00%	1				1											1000100000000000		
organism	festuca rubra subsp. littoralis	7	0.00%	1					1										1000010000000000		
organism	west nile virus	24	0.00%	1					1										1000010000000000		
organism	mus musculus x mus spretus	78	0.01%	1			1												1001000000000000		
organism	lycopersicon esculentum	239	0.02%	1															1000000000000000		
organism	streptococcus gordonii	6	0.00%	1							1								1000000100000000		
organism	rhodopseudomonas palustris	146	0.01%	1							1								1000000100000000		
organism	paenibacillus vortex	14	0.00%	1							1								1000000100000000		
organism	penicillium corylophilum	3	0.00%	1							1								1000000100000000		
organism	coturnix japonica	143	0.01%	1			1												1001000000000000		
organism	penicillium islandicum	3	0.00%	1							1								1000000100000000		
organism	leuconostoc citreum	136	0.01%	1							1								1000000100000000		
organism	trichoderma reesei qm6a	18	0.00%	1						1									1000001000000000		
